source_rack,target_rack,source_row,source_col,target_row,target_col,manhattan_distance,euclidean_m,source_delta_power_W,delta_inlet_K,delta_inlet_K_per_kW
0,40,0,0,2,0,2,5.999999999999999,13933.785115954011,-0.011573703181351647,-0.0008306216211200143
0,41,0,0,2,1,3,6.029925372672533,13933.785115954011,-0.011333313815146795,-0.0008133693551919565
0,42,0,0,2,2,4,6.118823416311341,13933.785115954011,-0.010664009906058425,-0.0007653347469703882
0,43,0,0,2,3,5,6.2641839053463295,13933.785115954011,-0.00981128424919575,-0.0007041363253091906
0,44,0,0,2,4,6,6.4621977685614045,13933.785115954011,-0.008876435350412493,-0.0006370440821747053
0,45,0,0,2,5,7,6.7082039324993685,13933.785115954011,-0.007909675346752465,-0.0005676616426139645
0,46,0,0,2,6,8,6.99714227381436,13933.785115954011,-0.006940838878676914,-0.0004981301793386881
0,47,0,0,2,7,9,7.323933369440221,13933.785115954011,-0.005990623315391019,-0.0004299351013050883
0,48,0,0,2,8,10,7.683749084919418,13933.785115954011,-0.0050783769830928804,-0.0003644649993402153
0,49,0,0,2,9,11,8.072174428244226,13933.785115954011,-0.004231709688546914,-0.00030370137427350295
0,50,0,0,2,10,12,8.48528137423857,13933.785115954011,-0.0035007038259990964,-0.0002512385397698457
0,51,0,0,2,11,13,8.919641248391102,13933.785115954011,-0.0029488131293717856,-0.00021163044390539877
0,52,0,0,2,12,14,9.372299611087985,13933.785115954011,-0.0025698095041128965,-0.00018443010874127065
0,53,0,0,2,13,15,9.840731680114034,13933.785115954011,-0.002297809788792904,-0.00016490923102882793
0,54,0,0,2,14,16,10.322790320451151,13933.785115954011,-0.002086274378950037,-0.00014972775606832624
0,55,0,0,2,15,17,10.816653826391967,13933.785115954011,-0.0019091167668214837,-0.00013701350716508243
0,56,0,0,2,16,18,11.320777358467925,13933.785115954011,-0.0017488418038738018,-0.00012551089236128665
0,57,0,0,2,17,19,11.833849753989611,13933.785115954011,-0.0015914312701248434,-0.00011421385193479655
0,58,0,0,2,18,20,12.354756169184398,13933.785115954011,-0.0014247877395057174,-0.00010225417771617226
0,59,0,0,2,19,21,12.882546332150332,13933.785115954011,-0.001240834516647027,-8.905222136849855e-05
0,60,0,0,3,0,3,7.199999999999999,13933.785115954011,-0.008026259179892747,-0.0005760286320694569
0,61,0,0,3,1,4,7.224956747275376,13933.785115954011,-0.008112300648399184,-0.0005822036568592336
0,62,0,0,3,2,5,7.2993150363578625,13933.785115954011,-0.007865223841069025,-0.0005644714466037977
0,63,0,0,3,3,6,7.421590126111789,13933.785115954011,-0.0073922443942286975,-0.0005305266539358834
0,64,0,0,3,4,7,7.589466384404109,13933.785115954011,-0.006785349496674087,-0.000486971016145853
0,65,0,0,3,5,8,7.799999999999999,13933.785115954011,-0.006108527715745993,-0.0004383968652388506
0,66,0,0,3,6,9,8.049844718999243,13933.785115954011,-0.00540500049043402,-0.0003879061177888671
0,67,0,0,3,7,10,8.335466393669883,13933.785115954011,-0.004707045817873734,-0.00033781530134867837
0,68,0,0,3,8,11,8.653323061113573,13933.785115954011,-0.004045906522627263,-0.0002903666511976527
0,69,0,0,3,9,12,9.0,13933.785115954011,-0.0034569299730584646,-0.00024809697754706457
0,70,0,0,3,10,13,9.372299611087985,13933.785115954011,-0.0029619649180112617,-0.00021257432157611276
0,71,0,0,3,11,14,9.767292357659823,13933.785115954011,-0.0025596772199776296,-0.0001837029348936084
0,72,0,0,3,12,15,10.182337649086284,13933.785115954011,-0.0022392935184889495,-0.00016070963488054558
0,73,0,0,3,13,16,10.615083607772478,13933.785115954011,-0.0019843625198490145,-0.0001424137449612987
0,74,0,0,3,14,17,11.063453348751462,13933.785115954011,-0.0017768453770976578,-0.00012752065302508447
0,75,0,0,3,15,18,11.525623627379126,13933.785115954011,-0.0016010242889095139,-0.00011490232378252776
0,76,0,0,3,16,19,12.0,13933.785115954011,-0.001444468298480217,-0.00010366661222773694
0,77,0,0,3,17,20,12.485191228010887,13933.785115954011,-0.0012977231862798533,-9.31350078589899e-05
0,78,0,0,3,18,21,12.97998459167036,13933.785115954011,-0.001154192624436945,-8.283410536562737e-05
0,79,0,0,3,19,22,13.483323032546538,13933.785115954011,-0.001010424996191972,-7.251618908885339e-05
0,80,0,0,4,0,4,10.799999999999999,13933.785115954011,-0.0006433209689404862,-4.616986436828939e-05
0,81,0,0,4,1,5,10.816653826391967,13933.785115954011,-0.0006547841689084066,-4.699255539391711e-05
0,82,0,0,4,2,6,10.866462165764899,13933.785115954011,-0.0006482388754918134,-4.652281272441814e-05
0,83,0,0,4,3,7,10.948972554536795,13933.785115954011,-0.0006265783151917503,-4.4968277462118026e-05
0,84,0,0,4,4,8,11.063453348751464,13933.785115954011,-0.0005930566286629357,-4.25624927991672e-05
0,85,0,0,4,5,9,11.208925015361642,13933.785115954011,-0.0005513509311789733,-3.956935797349733e-05
0,86,0,0,4,6,10,11.384199576606164,13933.785115954011,-0.000505701904199185,-3.62932182454976e-05
0,87,0,0,4,7,11,11.587924749496779,13933.785115954011,-0.0004607591367147279,-3.306776535452412e-05
0,88,0,0,4,8,12,11.818629362155324,13933.785115954011,-0.000420911313330663,-3.0207966451895743e-05
0,89,0,0,4,9,13,12.074767078498864,13933.785115954011,-0.0003888506856029039,-2.7907039068492215e-05
0,90,0,0,4,10,14,12.3547561691844,13933.785115954011,-0.0003640524306618431,-2.612731771247194e-05
0,91,0,0,4,11,15,12.65701386583739,13933.785115954011,-0.00034358050663030326,-2.4658088507257648e-05
0,92,0,0,4,12,16,12.97998459167036,13933.785115954011,-0.0003246278498174604,-2.3297894083766625e-05
0,93,0,0,4,13,17,13.322161986704709,13933.785115954011,-0.0003056061442094915,-2.1932744165802892e-05
0,94,0,0,4,14,18,13.682105101189654,13933.785115954011,-0.00028593261418663474,-2.052081410809511e-05
0,95,0,0,4,15,19,14.058449416631975,13933.785115954011,-0.0002655182997699512,-1.905571943017379e-05
0,96,0,0,4,16,20,14.449913494550753,13933.785115954011,-0.0002443806673326776,-1.7538713658851016e-05
0,97,0,0,4,17,21,14.855302083767935,13933.785115954011,-0.00022245784852970019,-1.5965356626247143e-05
0,98,0,0,4,18,22,15.273506473629425,13933.785115954011,-0.00019963489610574925,-1.432739879684019e-05
0,99,0,0,4,19,23,15.70350279396288,13933.785115954011,-0.00017604351014455233,-1.2634292023276913e-05
0,100,0,0,5,0,5,12.0,13933.785115954011,-0.000420902331313755,-3.020732183043551e-05
0,101,0,0,5,1,6,12.014990636700473,13933.785115954011,-0.00042783573232796357,-3.0704918209058425e-05
0,102,0,0,5,2,7,12.059850745345068,13933.785115954011,-0.0004250373683447606,-3.0504085200660808e-05
0,103,0,0,5,3,8,12.134249049694011,13933.785115954011,-0.00041385740139432414,-2.9701721244463756e-05
0,104,0,0,5,4,9,12.237646832622683,13933.785115954011,-0.0003960081942260274,-2.84207192037577e-05
0,105,0,0,5,5,10,12.36931687685298,13933.785115954011,-0.0003735017618495817,-2.6805477387614284e-05
0,106,0,0,5,6,11,12.52836781069266,13933.785115954011,-0.0003485136675678291,-2.5012131640295304e-05
0,107,0,0,5,7,12,12.713772060250253,13933.785115954011,-0.0003231682340469888,-2.319314036764965e-05
0,108,0,0,5,8,13,12.924395537122809,13933.785115954011,-0.0002992464879838508,-2.1476324307687024e-05
0,109,0,0,5,9,14,13.159027319676785,13933.785115954011,-0.0002779194958257847,-1.994572856643026e-05
0,110,0,0,5,10,15,13.416407864998739,13933.785115954011,-0.0002597111117772499,-1.863894911655297e-05
0,111,0,0,5,11,16,13.695254652615994,13933.785115954011,-0.00024452140277375634,-1.754881396109535e-05
0,112,0,0,5,12,17,13.994284547628721,13933.785115954011,-0.00023121346114862718,-1.6593729501676513e-05
0,113,0,0,5,13,18,14.312232530251876,13933.785115954011,-0.000218338032187404,-1.566968561452908e-05
0,114,0,0,5,14,19,14.647866738880442,13933.785115954011,-0.00020510007209395553,-1.471962359022736e-05
0,115,0,0,5,15,20,14.999999999999998,13933.785115954011,-0.0001911974832644603,-1.372186248555976e-05
0,116,0,0,5,16,21,15.367498169838838,13933.785115954011,-0.00017654322010685064,-1.2670155211788852e-05
0,117,0,0,5,17,22,15.749285698088025,13933.785115954011,-0.00016114300212421995,-1.156491224625771e-05
0,118,0,0,5,18,23,16.144348856488453,13933.785115954011,-0.00014508508359512007,-1.0412467422724888e-05
0,119,0,0,5,19,24,16.551737068960467,13933.785115954011,-0.0001286048415316543,-9.229713280449786e-06
0,120,0,0,6,0,6,15.599999999999998,13933.785115954011,-3.117046873057916e-05,-2.237042445479467e-06
0,121,0,0,6,1,7,15.611534197509224,13933.785115954011,-3.2044247884499555e-05,-2.2997518346834048e-06
0,122,0,0,6,2,8,15.646085772486355,13933.785115954011,-3.190252257212478e-05,-2.289580491348097e-06
0,123,0,0,6,3,9,15.703502793962878,13933.785115954011,-3.0893117337171816e-05,-2.21713748849188e-06
0,124,0,0,6,4,10,15.783535725559084,13933.785115954011,-2.927612286640624e-05,-2.1010890165720615e-06
0,125,0,0,6,5,11,15.88584275384847,13933.785115954011,-2.7288441792450158e-05,-1.9584371055934563e-06
0,126,0,0,6,6,12,16.009996876951597,13933.785115954011,-2.511355188872244e-05,-1.8023495898445955e-06
0,127,0,0,6,7,13,16.15549442140351,13933.785115954011,-2.289233002628066e-05,-1.6429369217176478e-06
0,128,0,0,6,8,14,16.32176461048253,13933.785115954011,-2.074022830811373e-05,-1.488484868649684e-06
0,129,0,0,6,9,15,16.508179790637122,13933.785115954011,-1.8749146274643635e-05,-1.345588877581878e-06
0,130,0,0,6,10,16,16.71406593262094,13933.785115954011,-1.694886477210389e-05,-1.216386260521389e-06
0,131,0,0,6,11,17,16.938713056191723,13933.785115954011,-1.5287541387465353e-05,-1.097156390761424e-06
0,132,0,0,6,12,18,17.18138527593162,13933.785115954011,-1.3794923965804173e-05,-9.900342118818208e-07
0,133,0,0,6,13,19,17.44133022449836,13933.785115954011,-1.2536000028262606e-05,-8.996837488120182e-07
0,134,0,0,6,14,20,17.71778767228008,13933.785115954011,-1.1462671491102583e-05,-8.226530978992899e-07
0,135,0,0,6,15,21,18.00999722376436,13933.785115954011,-1.0490160981646568e-05,-7.528579559932687e-07
0,136,0,0,6,16,22,18.317205026968495,13933.785115954011,-9.562782093297528e-06,-6.863018206264902e-07
0,137,0,0,6,17,23,18.63866948041088,13933.785115954011,-8.66868438720303e-06,-6.221342094100112e-07
0,138,0,0,6,18,24,18.973665961010273,13933.785115954011,-7.836028277807827e-06,-5.62376139189607e-07
0,139,0,0,6,19,25,19.32149062572554,13933.785115954011,-7.112849971235846e-06,-5.104750727849047e-07
0,140,0,0,7,0,7,16.8,13933.785115954011,-1.999286266851641e-05,-1.434847925537823e-06
0,141,0,0,7,1,8,16.81071087134628,13933.785115954011,-2.0511777826470734e-05,-1.47208943268294e-06
0,142,0,0,7,2,9,16.84280261714184,13933.785115954011,-2.052063371493773e-05,-1.4727250021562237e-06
0,143,0,0,7,3,10,16.89615340839447,13933.785115954011,-2.005989290765342e-05,-1.4396585522684063e-06
0,144,0,0,7,4,11,16.97056274847714,13933.785115954011,-1.9219769349376747e-05,-1.3793645581178333e-06
0,145,0,0,7,5,12,17.06575518399347,13933.785115954011,-1.8107102526698782e-05,-1.2995106768200676e-06
0,146,0,0,7,6,13,17.181385275931625,13933.785115954011,-1.6823852202918488e-05,-1.2074143574709922e-06
0,147,0,0,7,7,14,17.317043627594174,13933.785115954011,-1.5459232677983437e-05,-1.109478332652253e-06
0,148,0,0,7,8,15,17.472263734273245,13933.785115954011,-1.4093691639516237e-05,-1.011476172643077e-06
0,149,0,0,7,9,16,17.64652940382329,13933.785115954011,-1.2800330747353428e-05,-9.186542379426541e-07
0,150,0,0,7,10,17,17.839282496782207,13933.785115954011,-1.1609577263982374e-05,-8.33196232564944e-07
0,151,0,0,7,11,18,18.04993074778959,13933.785115954011,-1.0509966678284854e-05,-7.542793713856742e-07
0,152,0,0,7,12,19,18.277855454073382,13933.785115954011,-9.498178314970573e-06,-6.816653361544436e-07
0,153,0,0,7,13,20,18.52241884851976,13933.785115954011,-8.57979640755957e-06,-6.157548961865222e-07
0,154,0,0,7,14,21,18.78297101099823,13933.785115954011,-7.752520922110762e-06,-5.563829826279021e-07
0,155,0,0,7,15,22,19.05885620912231,13933.785115954011,-7.0045023186082744e-06,-5.026991775973498e-07
0,156,0,0,7,16,23,19.349418595916518,13933.785115954011,-6.323559020415814e-06,-4.538292336068408e-07
0,157,0,0,7,17,24,19.65400722499104,13933.785115954011,-5.704571961473448e-06,-4.0940576548304764e-07
0,158,0,0,7,18,25,19.971980372511887,13933.785115954011,-5.149275391858055e-06,-3.695532368991537e-07
0,159,0,0,7,19,26,20.30270917882636,13933.785115954011,-4.6578444568012856e-06,-3.3428421767952424e-07
0,160,0,0,8,0,8,20.400000000000002,13933.785115954011,-4.336688910200337e-07,-3.11235523880362e-08
0,161,0,0,8,1,9,20.40882162203394,13933.785115954011,-4.426189867956509e-07,-3.176588293218744e-08
0,162,0,0,8,2,10,20.43526363911168,13933.785115954011,-4.4546579758275584e-07,-3.197019287118925e-08
0,163,0,0,8,3,11,20.47925779905122,13933.785115954011,-4.478161628185262e-07,-3.2138873901950894e-08
0,164,0,0,8,4,12,20.54069132234843,13933.785115954011,-4.530778099365307e-07,-3.2516491833777615e-08
0,165,0,0,8,5,13,20.619408332927502,13933.785115954011,-4.6164681322125034e-07,-3.3131472129039116e-08
0,166,0,0,8,6,14,20.715211801958485,13933.785115954011,-4.70420673082117e-07,-3.37611545726718e-08
0,167,0,0,8,7,15,20.82786594925174,13933.785115954011,-4.6952698085078737e-07,-3.369701606157144e-08
0,168,0,0,8,8,16,20.95709903588758,13933.785115954011,-4.466930647595291e-07,-3.205827139160278e-08
0,169,0,0,8,9,17,21.102606474082773,13933.785115954011,-4.104973250207422e-07,-2.946057525680713e-08
0,170,0,0,8,10,18,21.26405417600322,13933.785115954011,-3.770893641785733e-07,-2.7062952459831655e-08
0,171,0,0,8,11,19,21.441082062246767,13933.785115954011,-3.484017483401658e-07,-2.500409942028244e-08
0,172,0,0,8,12,20,21.633307652783937,13933.785115954011,-3.2016048123750807e-07,-2.2977279940317745e-08
0,173,0,0,8,13,21,21.840329667841555,13933.785115954011,-2.889883816692418e-07,-2.07401204528663e-08
0,174,0,0,8,14,22,22.061731573020282,13933.785115954011,-2.5361649846900036e-07,-1.820155086062097e-08
0,175,0,0,8,15,23,22.297085011274458,13933.785115954011,-2.1416343187752318e-07,-1.537008286659371e-08
0,176,0,0,8,16,24,22.545953073667125,13933.785115954011,-1.713863859720277e-07,-1.2300059498965032e-08
0,177,0,0,8,17,25,22.807893370497855,13933.785115954011,-1.264149425139749e-07,-9.072548590492568e-09
0,178,0,0,8,18,26,23.082460874005616,13933.785115954011,-8.141376994785787e-08,-5.842904083158288e-09
0,179,0,0,8,19,27,23.369210512980537,13933.785115954011,-4.2280476009182166e-08,-3.034385535397094e-09
0,180,0,0,9,0,9,21.599999999999998,13933.785115954011,-2.58580421075294e-07,-1.8557801697345155e-08
0,181,0,0,9,1,10,21.608331726442927,13933.785115954011,-2.630146163085101e-07,-1.887603505578406e-08
0,182,0,0,9,2,11,21.633307652783934,13933.785115954011,-2.6828818278090694e-07,-1.9254508415930736e-08
0,183,0,0,9,3,12,21.67487024182613,13933.785115954011,-2.7372453459406643e-07,-1.9644664555696012e-08
0,184,0,0,9,4,13,21.732924331529798,13933.785115954011,-2.789493294130807e-07,-2.0019637671438408e-08
0,185,0,0,9,5,14,21.807338214463496,13933.785115954011,-2.8289086273503017e-07,-2.0302513665947355e-08
0,186,0,0,9,6,15,21.89794510907359,13933.785115954011,-2.8314040179111544e-07,-2.032042258689085e-08
0,187,0,0,9,7,16,22.004544985070694,13933.785115954011,-2.771057978634417e-07,-1.9887331084656888e-08
0,188,0,0,9,8,17,22.12690669750293,13933.785115954011,-2.640447256396783e-07,-1.89499639503806e-08
0,189,0,0,9,9,18,22.264770378335363,13933.785115954011,-2.4562568867736445e-07,-1.7628066360527267e-08
0,190,0,0,9,10,19,22.417850030723283,13933.785115954011,-2.246060404331729e-07,-1.6119528079703322e-08
0,191,0,0,9,11,20,22.58583626966245,13933.785115954011,-2.0276149115261433e-07,-1.4551788294801169e-08
0,192,0,0,9,12,21,22.76839915321233,13933.785115954011,-1.8036608651073038e-07,-1.2944514717986675e-08
0,193,0,0,9,13,22,22.96519105080556,13933.785115954011,-1.5695803057269586e-07,-1.1264565174970357e-08
0,194,0,0,9,14,23,23.175849498993557,13933.785115954011,-1.3212782690175118e-07,-9.48255092225202e-09
0,195,0,0,9,15,24,23.399999999999995,13933.785115954011,-1.0591100618739802e-07,-7.601021926635801e-09
0,196,0,0,9,16,25,23.637258724310648,13933.785115954011,-7.895262044144147e-08,-5.66627228598794e-09
0,197,0,0,9,17,26,23.887235084873257,13933.785115954011,-5.267291669497354e-08,-3.7802303004273905e-09
0,198,0,0,9,18,27,24.149534156997724,13933.785115954011,-2.9470026419176065e-08,-2.115005088275206e-09
0,199,0,0,9,19,28,24.423758924457143,13933.785115954011,-1.247011027771805e-08,-8.949549726757253e-10
1,0,0,1,0,0,1,1.3416407864998738,13891.743805221031,0.16371167663327668,0.011784818301338654
1,1,0,1,0,1,0,1.2,13891.743805221031,0.16426532611230726,0.011824672871563488
1,2,0,1,0,2,1,1.3416407864998738,13891.743805221031,0.13068411641114608,0.009407322669025192
1,3,0,1,0,3,2,1.6970562748477143,13891.743805221031,0.09122765583813575,0.006567041338888572
1,4,0,1,0,4,3,2.1633307652783933,13891.743805221031,0.06158475961169785,0.004433191431917426
1,5,0,1,0,5,4,2.6832815729997477,13891.743805221031,0.04129033771569368,0.002972293348814513
1,6,0,1,0,6,5,3.2310988842807022,13891.743805221031,0.02752055025121436,0.0019810724007788797
1,7,0,1,0,7,6,3.794733192202055,13891.743805221031,0.018154489248278338,0.0013068545967177432
1,8,0,1,0,8,7,4.36806593356831,13891.743805221031,0.01179551384703359,0.0008491024605996836
1,9,0,1,0,9,8,4.947726750741193,13891.743805221031,0.007518501497088437,0.0005412208576912213
1,10,0,1,0,10,9,5.531726674375733,13891.743805221031,0.004691532480620708,0.00033772091872709723
1,11,0,1,0,11,10,6.118823416311342,13891.743805221031,0.00286742000589868,0.00020641181165614338
1,12,0,1,0,12,11,6.7082039324993685,13891.743805221031,0.0017140678500808804,0.0001233875224100138
1,13,0,1,0,13,12,7.2993150363578625,13891.743805221031,0.0009572478146928631,6.890767841061783e-05
1,14,0,1,0,14,13,7.891767862779542,13891.743805221031,0.0003587581525508199,2.5825278494985297e-05
1,15,0,1,0,15,14,8.485281374238568,13891.743805221031,-0.00017629432286980773,-1.2690582646906417e-05
1,16,0,1,0,16,15,9.079647570252934,13891.743805221031,-0.0006071311758084619,-4.370446103247884e-05
1,17,0,1,0,17,16,9.674709297958259,13891.743805221031,-0.000899603227139778,-6.47581210648064e-05
1,18,0,1,0,18,17,10.270345661174213,13891.743805221031,-0.0010436228959775917,-7.512540618445322e-05
1,19,0,1,0,19,18,10.866462165764899,13891.743805221031,-0.0010414270325789232,-7.496733651159881e-05
1,20,0,1,1,0,2,2.473863375370596,13891.743805221031,0.09406558865972414,0.006771330509591662
1,21,0,1,1,1,1,2.4,13891.743805221031,0.09208720394216385,0.006628916083778775
1,22,0,1,1,2,2,2.4738633753705965,13891.743805221031,0.08168276839639788,0.005879950677300749
1,23,0,1,1,3,3,2.6832815729997477,13891.743805221031,0.06638988237769894,0.004779089170414096
1,24,0,1,1,4,4,3.0,13891.743805221031,0.05060638225549141,0.0036429107076155305
1,25,0,1,1,5,5,3.394112549695428,13891.743805221031,0.036940788011772696,0.0026591901297437536
1,26,0,1,1,6,6,3.8418745424597094,13891.743805221031,0.026170449495566572,0.0018838851236034708
1,27,0,1,1,7,7,4.326661530556787,13891.743805221031,0.018128782570432378,0.0013050040962905543
1,28,0,1,1,8,8,4.837354648979129,13891.743805221031,0.012337134434439179,0.0008880911286171595
1,29,0,1,1,9,9,5.366563145999495,13891.743805221031,0.008284002003563273,0.0005963255671652855
1,30,0,1,1,10,10,5.909314681077663,13891.743805221031,0.0055128985324657265,0.00039684712083401475
1,31,0,1,1,11,11,6.4621977685614045,13891.743805221031,0.0036311547163094815,0.0002613894099418072
1,32,0,1,1,12,12,7.022819946431775,13891.743805221031,0.0023078072452307197,0.0001661279733911707
1,33,0,1,1,13,13,7.589466384404109,13891.743805221031,0.0013261560905952763,9.546361559711876e-05
1,34,0,1,1,14,14,8.160882305241264,13891.743805221031,0.0005841207446621866,4.204805047172353e-05
1,35,0,1,1,15,15,8.73613186713662,13891.743805221031,2.5100596939608977e-05,1.806871570016663e-06
1,36,0,1,1,16,16,9.314504817756015,13891.743805221031,-0.0003823287964550559,-2.7522016084932592e-05
1,37,0,1,1,17,17,9.895453501482386,13891.743805221031,-0.0006554389844986019,-4.718190845502519e-05
1,38,0,1,1,18,18,10.478549517943788,13891.743805221031,-0.0008094336151884818,-5.8267243230059184e-05
1,39,0,1,1,19,19,11.063453348751464,13891.743805221031,-0.0008640360551979143,-6.219781096691241e-05
1,40,0,1,2,0,3,6.029925372672533,13891.743805221031,-0.011175738150718928,-0.0008044877811897648
1,41,0,1,2,1,2,5.999999999999999,13891.743805221031,-0.011094158630069018,-0.0007986152628224703
1,42,0,1,2,2,3,6.029925372672533,13891.743805221031,-0.010612882391253464,-0.0007639704949975215
1,43,0,1,2,3,4,6.118823416311341,13891.743805221031,-0.009930984105341878,-0.0007148839083549358
1,44,0,1,2,4,5,6.2641839053463295,13891.743805221031,-0.00912945774001983,-0.0006571858701129114
1,45,0,1,2,5,6,6.4621977685614045,13891.743805221031,-0.008252333439415338,-0.0005940458991414603
1,46,0,1,2,6,7,6.7082039324993685,13891.743805221031,-0.0073313608716105705,-0.0005277495017475901
1,47,0,1,2,7,8,6.99714227381436,13891.743805221031,-0.006393382899716471,-0.0004602289668856117
1,48,0,1,2,8,9,7.323933369440221,13891.743805221031,-0.005465933056758132,-0.000393466301523919
1,49,0,1,2,9,10,7.683749084919419,13891.743805221031,-0.004586463571374821,-0.0003301575119497279
1,50,0,1,2,10,11,8.072174428244226,13891.743805221031,-0.0038177935209873226,-0.0002748246422132011
1,51,0,1,2,11,12,8.48528137423857,13891.743805221031,-0.003237517638858378,-0.00023305336495203714
1,52,0,1,2,12,13,8.919641248391102,13891.743805221031,-0.002843359401364154,-0.00020467980415068656
1,53,0,1,2,13,14,9.372299611087984,13891.743805221031,-0.0025636241255249104,-0.00018454300348969907
1,54,0,1,2,14,15,9.840731680114034,13891.743805221031,-0.0023468078156163585,-0.00016893543737355287
1,55,0,1,2,15,16,10.322790320451151,13891.743805221031,-0.002163822748666888,-0.00015576322015481192
1,56,0,1,2,16,17,10.816653826391969,13891.743805221031,-0.001995176346756722,-0.00014362317465190086
1,57,0,1,2,17,18,11.320777358467925,13891.743805221031,-0.0018253384914714843,-0.00013139736213573522
1,58,0,1,2,18,19,11.833849753989611,13891.743805221031,-0.0016410016095740332,-0.00011812783424333553
1,59,0,1,2,19,20,12.354756169184398,13891.743805221031,-0.0014335453766705086,-0.00010319405517194532
1,60,0,1,3,0,4,7.224956747275376,13891.743805221031,-0.007831583506167306,-0.0005637581297190283
1,61,0,1,3,1,3,7.199999999999999,13891.743805221031,-0.007986118092333072,-0.0005748823332986888
1,62,0,1,3,2,4,7.224956747275376,13891.743805221031,-0.007829084246722573,-0.0005635782200201614
1,63,0,1,3,3,5,7.2993150363578625,13891.743805221031,-0.007448422302815061,-0.0005361761926544937
1,64,0,1,3,4,6,7.421590126111789,13891.743805221031,-0.006921865389092119,-0.0004982718862473281
1,65,0,1,3,5,7,7.589466384404109,13891.743805221031,-0.006305688893547767,-0.0004539162960360568
1,66,0,1,3,6,8,7.799999999999999,13891.743805221031,-0.005640787324672658,-0.0004060532215223147
1,67,0,1,3,7,9,8.049844718999243,13891.743805221031,-0.004960990201464455,-0.00035711788750379425
1,68,0,1,3,8,10,8.335466393669883,13891.743805221031,-0.004301932436085565,-0.00030967548037192706
1,69,0,1,3,9,11,8.653323061113573,13891.743805221031,-0.003705351633989551,-0.000266730490134503
1,70,0,1,3,10,12,9.0,13891.743805221031,-0.003199093959992183,-0.00023028742862288068
1,71,0,1,3,11,13,9.372299611087985,13891.743805221031,-0.002785585141246827,-0.00020052091229899453
1,72,0,1,3,12,14,9.767292357659823,13891.743805221031,-0.002455832105390243,-0.00017678357302178656
1,73,0,1,3,13,15,10.182337649086284,13891.743805221031,-0.002193384308537105,-0.00015789121504765659
1,74,0,1,3,14,16,10.615083607772478,13891.743805221031,-0.001979205072810686,-0.00014247347925224675
1,75,0,1,3,15,17,11.063453348751462,13891.743805221031,-0.0017963738320645461,-0.00012931233524400316
1,76,0,1,3,16,18,11.525623627379126,13891.743805221031,-0.001631411421307405,-0.00011743748259266487
1,77,0,1,3,17,19,12.0,13891.743805221031,-0.0014740843568858963,-0.00010611226189845806
1,78,0,1,3,18,20,12.485191228010887,13891.743805221031,-0.0013173615226875768,-9.483053683962007e-05
1,79,0,1,3,19,21,12.97998459167036,13891.743805221031,-0.001157786840298769,-8.334352090942175e-05
1,80,0,1,4,0,5,10.816653826391967,13891.743805221031,-0.0006371572905763401,-4.586589700400844e-05
1,81,0,1,4,1,4,10.799999999999999,13891.743805221031,-0.0006510917372644087,-4.686897097970554e-05
1,82,0,1,4,2,5,10.816653826391967,13891.743805221031,-0.0006477260589647926,-4.6626691943552346e-05
1,83,0,1,4,3,6,10.866462165764899,13891.743805221031,-0.0006295017268378444,-4.5314809693024603e-05
1,84,0,1,4,4,7,10.948972554536795,13891.743805221031,-0.0005992932121614558,-4.314024362702538e-05
1,85,0,1,4,5,8,11.063453348751464,13891.743805221031,-0.0005605331043732065,-4.0350089393567525e-05
1,86,0,1,4,6,9,11.208925015361642,13891.743805221031,-0.0005173768805022405,-3.7243479850801105e-05
1,87,0,1,4,7,10,11.384199576606164,13891.743805221031,-0.00047455306914656603,-3.41607990904793e-05
1,88,0,1,4,8,11,11.587924749496779,13891.743805221031,-0.00043664856616132397,-3.1432235742586564e-05
1,89,0,1,4,9,12,11.818629362155324,13891.743805221031,-0.00040654544593010655,-2.9265256517134423e-05
1,90,0,1,4,10,13,12.074767078498864,13891.743805221031,-0.0003837215158810636,-2.762227127575207e-05
1,91,0,1,4,11,14,12.3547561691844,13891.743805221031,-0.00036506238107847366,-2.6279089666285793e-05
1,92,0,1,4,12,15,12.65701386583739,13891.743805221031,-0.0003475857049828335,-2.502102758706203e-05
1,93,0,1,4,13,16,12.97998459167036,13891.743805221031,-0.00032961271296017003,-2.3727238105002296e-05
1,94,0,1,4,14,17,13.322161986704709,13891.743805221031,-0.0003105381935206708,-2.235415494806052e-05
1,95,0,1,4,15,18,13.682105101189654,13891.743805221031,-0.0002902787501213311,-2.0895774799146065e-05
1,96,0,1,4,16,19,14.058449416631978,13891.743805221031,-0.00026885406084886654,-1.935351418932886e-05
1,97,0,1,4,17,20,14.449913494550753,13891.743805221031,-0.0002461859176037251,-1.7721743292674265e-05
1,98,0,1,4,18,21,14.855302083767935,13891.743805221031,-0.000222130955176425,-1.5990141935452335e-05
1,99,0,1,4,19,22,15.273506473629425,13891.743805221031,-0.00019682069831006288,-1.4168177953014824e-05
1,100,0,1,5,0,6,12.014990636700473,13891.743805221031,-0.00041760550741543057,-3.006141729006541e-05
1,101,0,1,5,1,5,12.0,13891.743805221031,-0.00042597363606589056,-3.066379873099833e-05
1,102,0,1,5,2,6,12.014990636700473,13891.743805221031,-0.0004249565174205827,-3.059058123868282e-05
1,103,0,1,5,3,7,12.059850745345068,13891.743805221031,-0.00041574377502229254,-2.9927400105524595e-05
